DocId,V Type,Voucher Type,Entry No,Entry Date,Customer,Party Bill No,Party Bill Date,TaxableValue,CGSTAmt,SGSTAmt,IGSTAmt,UGSTAmt,Net Amt,Approved By,Site Code,V Prefix,Row No,Type
PBGST-2024---883,PBGST,Purchase Bill Against GST (Stores),22100003,22/10/2024,MAHARASHTRA CABLE HOUSE,2973,22/10/2024,22007,1980.63,1980.63,0,0,25968,NILESH,HO,2024,3278,STORE
PBGST-2024---963,PBGST,Purchase Bill Against GST (Stores),22100004,22/10/2024,BEST HARDWARE,0002024-24/25,22/10/2024,4761.22,376.51,376.51,0,0,5514,NILESH,HO,2024,3279,STORE
PBGR-2024--2364,PBGRL,Purchase Bill GST (RM Local),22100001,22/10/2024,GREENPACK INDUSTRIES - Creditors,2425115085,22/10/2024,97020,2425.5,2425.5,0,0,102890,RUSHIKESH,HO,2024,3280,RAW
PBGR-2024--2365,PBGRL,Purchase Bill GST (RM Local),22100002,22/10/2024,AKASHDEEP TRADERS,GST/626/24-25,22/10/2024,859718.7,21492.97,21492.97,0,0,902705,RUSHIKESH,HO,2024,3281,RAW
PBGR-2024--2366,PBGRL,Purchase Bill GST (RM Local),22100003,22/10/2024,Vijay Traders- CRS,WKP/2024-25/3934,22/10/2024,259738.5,6493.46,6493.46,0,0,272725,RUSHIKESH,HO,2024,3282,RAW
PBGR-2024--2367,PBGRL,Purchase Bill GST (RM Local),22100004,22/10/2024,Vijay Traders- CRS,WKP/2024-25/3942,22/10/2024,60187.5,1504.69,1504.69,0,0,63197,RUSHIKESH,HO,2024,3283,RAW
PBGR-2024--2368,PBGRL,Purchase Bill GST (RM Local),22100005,22/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT2140/2425,17/10/2024,294217.14,7355.43,7355.43,0,0,328236,RUSHIKESH,HO,2024,3284,COAL
PBGR-2024--2369,PBGRL,Purchase Bill GST (RM Local),22100006,22/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFKIOCT2557/2425,20/10/2024,219184.76,5479.62,5479.62,0,0,244528,RUSHIKESH,HO,2024,3285,COAL
PBGR-2024--2370,PBGRL,Purchase Bill GST (RM Local),22100007,22/10/2024,ANAS ENTERPRISES,1481/2024-25,22/10/2024,239070,5976.75,5976.75,0,0,251024,RUSHIKESH,HO,2024,3286,RAW
PBGR-2024--2372,PBGRL,Purchase Bill GST (RM Local),22100008,22/10/2024,XL PAPER CORE LLP,24-25/529,21/10/2024,77074,1926.85,1926.85,0,0,80928,RUSHIKESH,HO,2024,3287,RAW
PBGST-2024---875,PBGST,Purchase Bill Against GST (Stores),23100001,23/10/2024,SHREEJEE BEARINGS,V2761,23/10/2024,4696.02,422.64,422.64,0,0,5541,NILESH,HO,2024,3288,STORE
PBGST-2024---876,PBGST,Purchase Bill Against GST (Stores),23100002,23/10/2024,PARASON MACHINERY INDIA PVT LTD,212402165,23/10/2024,22000,1980,1980,0,0,25960,NILESH,HO,2024,3289,STORE
PBGST-2024---877,PBGST,Purchase Bill Against GST (Stores),23100003,23/10/2024,SHREEJEE BEARINGS,V2770,23/10/2024,15200,1368,1368,0,0,17936,NILESH,HO,2024,3290,STORE
PBGST-2024---878,PBGST,Purchase Bill Against GST (Stores),23100004,23/10/2024,SHREE SAI INDUSTRIES ,SSI/173/24-25,19/10/2024,225000,0,0,40500,0,265500,NILESH,HO,2024,3291,STORE
PBGST-2024---879,PBGST,Purchase Bill Against GST (Stores),23100005,23/10/2024,NAVKAR INDUSTRIAL LUBE SERVICE,539,23/10/2024,83258,7493.22,7493.22,0,0,98244,NILESH,HO,2024,3292,STORE
PBGST-2024---881,PBGST,Purchase Bill Against GST (Stores),23100006,23/10/2024,STANDARD ACID AND CHEMICAL COMPANY,2705/24-25,22/10/2024,5940,0,0,0,0,5940,NILESH,HO,2024,3293,STORE
PBGST-2024---924,PBGST,Purchase Bill Against GST (Stores),23100007,23/10/2024,SMASH MOTOR REWINDING WORKS,SMRW/24-25/0895,23/10/2024,5600,504,504,0,0,6608,NILESH,HO,2024,3294,STORE
PBGR-2024--2352,PBGRL,Purchase Bill GST (RM Local),23100001,23/10/2024,WESTERN COAL FIELDS LTD,9280085469,23/10/2024,127739.98,3193.5,3193.5,0,0,148395,RUSHIKESH,HO,2024,3295,COAL
PBGR-2024--2373,PBGRL,Purchase Bill GST (RM Local),23100002,23/10/2024,DEEKAY & COMPANY (F),OCT/41/24-25,22/10/2024,128916.66,3222.92,3222.92,0,0,147263,RUSHIKESH,HO,2024,3296,COAL
PBGR-2024--2376,PBGRL,Purchase Bill GST (RM Local),23100003,23/10/2024,AKASHDEEP TRADERS,GST/627/24-25,23/10/2024,192577.5,4814.44,4814.44,0,0,202206,RUSHIKESH,HO,2024,3297,RAW
PBGR-2024--2377,PBGRL,Purchase Bill GST (RM Local),23100004,23/10/2024,WESTERN COAL FIELDS LTD,9280085519,23/10/2024,126844.69,3171.12,3171.12,0,0,147355,RUSHIKESH,HO,2024,3298,COAL
PBGR-2024--2380,PBGRL,Purchase Bill GST (RM Local),23100005,23/10/2024,DELTA PACKAGING - CR,2061,23/10/2024,87840,2196,2196,0,0,93154,RUSHIKESH,HO,2024,3299,RAW
PBGR-2024--2381,PBGRL,Purchase Bill GST (RM Local),23100006,23/10/2024,GREENPACK INDUSTRIES - Creditors,2425115178,23/10/2024,93420,2335.5,2335.5,0,0,99072,RUSHIKESH,HO,2024,3300,RAW
PBGR-2024--2382,PBGRL,Purchase Bill GST (RM Local),23100007,23/10/2024,DEEKAY & COMPANY (F),OCT/39/24-25,22/10/2024,128526.66,3213.17,3213.17,0,0,146817,RUSHIKESH,HO,2024,3301,COAL
PBGR-2024--2384,PBGRL,Purchase Bill GST (RM Local),23100008,23/10/2024,PATEL ENTERPRISES,5505,23/10/2024,187210,4680.25,4680.25,0,0,196571,RUSHIKESH,HO,2024,3302,RAW
PBGR-2024--2385,PBGRL,Purchase Bill GST (RM Local),23100009,23/10/2024,PATEL ENTERPRISES,5504,23/10/2024,187596,4689.9,4689.9,0,0,196976,RUSHIKESH,HO,2024,3303,RAW
PBGR-2024--2393,PBGRL,Purchase Bill GST (RM Local),23100010,23/10/2024,ANAS ENTERPRISES,1491/2024-25,23/10/2024,184372.5,4609.31,4609.31,0,0,193591,RUSHIKESH,HO,2024,3304,RAW
PBGR-2024--2395,PBGRL,Purchase Bill GST (RM Local),23100011,23/10/2024,PAWAN PUTRA ENTERPRISES,24-25/261,23/10/2024,57780,1444.5,1444.5,0,0,60669,RUSHIKESH,HO,2024,3305,RAW
PBGR-2024--2396,PBGRL,Purchase Bill GST (RM Local),23100012,23/10/2024,S A ENTERPRISES,714,23/10/2024,48060,1201.5,1201.5,0,0,50463,RUSHIKESH,HO,2024,3306,RAW
PBGR-2024--2397,PBGRL,Purchase Bill GST (RM Local),23100013,23/10/2024,S A ENTERPRISES,700A,22/10/2024,50130,1253.25,1253.25,0,0,52637,RUSHIKESH,HO,2024,3307,RAW
PBGR-2024--2416,PBGRL,Purchase Bill GST (RM Local),23100014,23/10/2024,PATEL ENTERPRISES,5503,23/10/2024,155855.7,3896.39,3896.39,0,0,163648,RUSHIKESH,HO,2024,3308,RAW
PBGST-2024---907,PBGST,Purchase Bill Against GST (Stores),24100001,24/10/2024,MAGNUM ENGINEERS INDIA PVT LTD,761,18/10/2024,22700,0,0,4086,0,26786,NILESH,HO,2024,3309,STORE
PBGST-2024---916,PBGST,Purchase Bill Against GST (Stores),24100002,24/10/2024,HI TECH INDUSTRIAL SUPPLIERS (I)PVT LTD,24-25/04325,24/10/2024,16809.46,1512.85,1512.85,0,0,19835,NILESH,HO,2024,3310,STORE
PBGST-2024---918,PBGST,Purchase Bill Against GST (Stores),24100003,24/10/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/06081,24/10/2024,5422.5,488.03,488.03,0,0,6399,NILESH,HO,2024,3311,STORE
PBGST-2024---919,PBGST,Purchase Bill Against GST (Stores),24100004,24/10/2024,ANVITA ENTERPRISES,129,23/10/2024,145,13.05,13.05,0,0,171,NILESH,HO,2024,3312,STORE
PBGST-2024---920,PBGST,Purchase Bill Against GST (Stores),24100005,24/10/2024,GITANJALI INDUSTRIAL MART PVT.LTD,GIM2372,24/10/2024,8100,729,729,0,0,9558,NILESH,HO,2024,3313,STORE
PBGST-2024---931,PBGST,Purchase Bill Against GST (Stores),24100006,24/10/2024,BEST HARDWARE,0002036-24/25,24/10/2024,6000,540,540,0,0,7080,NILESH,HO,2024,3314,STORE
PBGST-2024---964,PBGST,Purchase Bill Against GST (Stores),24100007,24/10/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/06033,22/10/2024,1710,153.9,153.9,0,0,2018,NILESH,HO,2024,3315,STORE
PBGST-2024---965,PBGST,Purchase Bill Against GST (Stores),24100008,24/10/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/06032,22/10/2024,7855,706.95,706.95,0,0,9269,NILESH,HO,2024,3316,STORE
PBGST-2024---966,PBGST,Purchase Bill Against GST (Stores),24100009,24/10/2024,GITANJALI INDUSTRIAL MART PVT.LTD,GIM2342,21/10/2024,2100,189,189,0,0,2478,NILESH,HO,2024,3317,STORE
PBGR-2024--2374,PBGRL,Purchase Bill GST (RM Local),24100001,24/10/2024,DEEKAY & COMPANY (F),OCT/40/24-25,22/10/2024,109893.32,2747.33,2747.33,0,0,125532,RUSHIKESH,HO,2024,3318,COAL
PBGR-2024--2375,PBGRL,Purchase Bill GST (RM Local),24100002,24/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT2744/2425,22/10/2024,225036.19,5625.9,5625.9,0,0,251056,RUSHIKESH,HO,2024,3319,COAL
PBGR-2024--2378,PBGRL,Purchase Bill GST (RM Local),24100003,24/10/2024,WESTERN COAL FIELDS LTD,9270062923,22/10/2024,72835.2,1820.88,1820.88,0,0,86789,RUSHIKESH,HO,2024,3320,COAL
PBGR-2024--2379,PBGRL,Purchase Bill GST (RM Local),24100004,24/10/2024,AKASHDEEP TRADERS,GST/632/24-25,24/10/2024,518794,12969.86,12969.86,0,0,544734,RUSHIKESH,HO,2024,3321,RAW
PBGR-2024--2383,PBGRL,Purchase Bill GST (RM Local),24100005,24/10/2024,GREENPACK INDUSTRIES - Creditors,2425115258,24/10/2024,94680,2367,2367,0,0,100408,RUSHIKESH,HO,2024,3322,RAW
PBGR-2024--2386,PBGRL,Purchase Bill GST (RM Local),24100006,24/10/2024,PATEL ENTERPRISES,5513,24/10/2024,185087,4627.18,4627.18,0,0,194341,RUSHIKESH,HO,2024,3323,RAW
PBGR-2024--2387,PBGRL,Purchase Bill GST (RM Local),24100007,24/10/2024,PATEL ENTERPRISES,5509,24/10/2024,217645,5441.13,5441.13,0,0,228527,RUSHIKESH,HO,2024,3324,RAW
PBGR-2024--2388,PBGRL,Purchase Bill GST (RM Local),24100008,24/10/2024,Vijay Traders- CRS,WKP/2024-25/3969,24/10/2024,61200,1530,1530,0,0,64260,RUSHIKESH,HO,2024,3325,RAW
PBGR-2024--2389,PBGRL,Purchase Bill GST (RM Local),24100009,24/10/2024,Vijay Traders- CRS,WKP/2024-25/3977,24/10/2024,504252,12606.3,12606.3,0,0,529465,RUSHIKESH,HO,2024,3326,RAW
PBGR-2024--2390,PBGRL,Purchase Bill GST (RM Local),24100010,24/10/2024,Vijay Traders- CRS,WKP/2024-25/3978,24/10/2024,512372,12809.3,12809.3,0,0,537991,RUSHIKESH,HO,2024,3327,RAW
PBGR-2024--2391,PBGRL,Purchase Bill GST (RM Local),24100011,24/10/2024,P J TRADING COMPANY,1065,21/10/2024,118125,2953.13,2953.13,0,0,124031,RUSHIKESH,HO,2024,3328,RAW
PBGR-2024--2392,PBGRL,Purchase Bill GST (RM Local),24100012,24/10/2024,P J TRADING COMPANY,1082,24/10/2024,369135,9228.38,9228.38,0,0,387592,RUSHIKESH,HO,2024,3329,RAW
PBGR-2024--2394,PBGRL,Purchase Bill GST (RM Local),24100013,24/10/2024,XL PAPER CORE LLP,24-25/542,23/10/2024,67996,1699.9,1699.9,0,0,71396,RUSHIKESH,HO,2024,3330,RAW
PBGR-2024--2398,PBGRL,Purchase Bill GST (RM Local),24100014,24/10/2024,AKANKSHA PACKS- CREDITORS,AP/24-25/966,24/10/2024,25675,641.88,641.88,0,0,27216,RUSHIKESH,HO,2024,3331,RAW
PBGR-2024--2417,PBGRL,Purchase Bill GST (RM Local),24100015,24/10/2024,PATEL ENTERPRISES,5508,24/10/2024,226697.8,5667.45,5667.45,0,0,238033,RUSHIKESH,HO,2024,3332,RAW
PBGR-2024--2418,PBGRL,Purchase Bill GST (RM Local),24100016,24/10/2024,PATEL ENTERPRISES,5510,24/10/2024,175437,4385.93,4385.93,0,0,184209,RUSHIKESH,HO,2024,3333,RAW
PBGR-2024--2475,PBGRL,Purchase Bill GST (RM Local),24100017,24/10/2024,WESTERN COAL FIELDS LTD,9280085661,23/10/2024,126414.95,3160.37,3160.37,0,0,146856,RUSHIKESH,HO,2024,3334,COAL
PBGR-2024--3340,PBGRL,Purchase Bill GST (RM Local),24100018,24/10/2024,WESTERN COAL FIELDS LTD,9280085816,24/10/2024,119200.67,2980.02,2980.02,0,0,137645,RUSHIKESH,HO,2024,3335,COAL
PBGST-2024---926,PBGST,Purchase Bill Against GST (Stores),25100001,25/10/2024,SHREEJEE BEARINGS,V2809,25/10/2024,18269.02,1644.2,1644.2,0,0,21557,NILESH,HO,2024,3336,STORE
PBGST-2024---927,PBGST,Purchase Bill Against GST (Stores),25100002,25/10/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/06134,25/10/2024,18350.8,1651.57,1651.57,0,0,21654,NILESH,HO,2024,3337,STORE
PBGST-2024---928,PBGST,Purchase Bill Against GST (Stores),25100003,25/10/2024,BOMBAY INDUSTRIAL ENTERPRISES,DKG24-25/06135,25/10/2024,839.79,75.58,75.58,0,0,991,NILESH,HO,2024,3338,STORE
PBGST-2024---929,PBGST,Purchase Bill Against GST (Stores),25100004,25/10/2024,BEST HARDWARE,0002051-24/25,25/10/2024,200,18,18,0,0,236,NILESH,HO,2024,3339,STORE
PBGST-2024---930,PBGST,Purchase Bill Against GST (Stores),25100005,25/10/2024,J K PAPER AND TUBES,2024-25/1156,24/10/2024,208590,18773.1,18773.1,0,0,246136,NILESH,HO,2024,3340,STORE
PBGST-2024---936,PBGST,Purchase Bill Against GST (Stores),25100006,25/10/2024,DAGA CHEMICALS PRIVATE LIMITED,2024-25/308,19/10/2024,140000,12600,12600,0,0,165200,NILESH,HO,2024,3341,STORE
PBGR-2024--2413,PBGRL,Purchase Bill GST (RM Local),25100001,25/10/2024,P J TRADING COMPANY,1088,25/10/2024,596460,14911.51,14911.51,0,0,626283,RUSHIKESH,HO,2024,3342,RAW
PBGR-2024--2414,PBGRL,Purchase Bill GST (RM Local),25100002,25/10/2024,AKASHDEEP TRADERS,GST/633/24-25,25/10/2024,652716.2,16317.91,16317.91,0,0,685352,RUSHIKESH,HO,2024,3343,RAW
PBGR-2024--2415,PBGRL,Purchase Bill GST (RM Local),25100003,25/10/2024,Vijay Traders- CRS,WKP/2024-25/3996,25/10/2024,60120,1503,1503,0,0,63126,RUSHIKESH,HO,2024,3344,RAW
PBGR-2024--2420,PBGRL,Purchase Bill GST (RM Local),25100004,25/10/2024,GREENPACK INDUSTRIES - Creditors,2425115366,25/10/2024,82170,2054.25,2054.25,0,0,87141,RUSHIKESH,HO,2024,3345,RAW
PBGR-2024--2421,PBGRL,Purchase Bill GST (RM Local),25100005,25/10/2024,GREENPACK INDUSTRIES - Creditors,2425115365,25/10/2024,84690,2117.25,2117.25,0,0,89814,RUSHIKESH,HO,2024,3346,RAW
PBGR-2024--2426,PBGRL,Purchase Bill GST (RM Local),25100006,25/10/2024,P J TRADING COMPANY,1080,24/10/2024,123000,3075,3075,0,0,129150,RUSHIKESH,HO,2024,3347,RAW
PBGR-2024--2427,PBGRL,Purchase Bill GST (RM Local),25100007,25/10/2024,P J TRADING COMPANY,1085,24/10/2024,207187.5,5179.69,5179.69,0,0,217547,RUSHIKESH,HO,2024,3348,RAW
PBGR-2024--2437,PBGRL,Purchase Bill GST (RM Local),25100008,25/10/2024,BVJ BOARD MILL,88,25/10/2024,67729,1693.23,1693.23,0,0,71115,RUSHIKESH,HO,2024,3349,RAW
PBGR-2024--2439,PBGRL,Purchase Bill GST (RM Local),25100009,25/10/2024,DELTA PACKAGING - CR,2083,25/10/2024,75960,1899,1899,0,0,80556,RUSHIKESH,HO,2024,3350,RAW
PBGR-2024--2467,PBGRL,Purchase Bill GST (RM Local),25100010,25/10/2024,S A ENTERPRISES,742,25/10/2024,44640,1116,1116,0,0,46872,RUSHIKESH,HO,2024,3351,RAW
PBGR-2024--2474,PBGRL,Purchase Bill GST (RM Local),25100011,25/10/2024,WESTERN COAL FIELDS LTD,9270062796,20/10/2024,249865.99,6246.64,6246.64,0,0,297735,RUSHIKESH,HO,2024,3352,COAL
PBGR-2024--2487,PBGRL,Purchase Bill GST (RM Local),25100012,25/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT2743/2425,22/10/2024,285440,7136,7136,0,0,318444,RUSHIKESH,HO,2024,3353,COAL
PBGR-2024--2488,PBGRL,Purchase Bill GST (RM Local),25100013,25/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT2885/2425,23/10/2024,240091.42,6002.29,6002.29,0,0,267852,RUSHIKESH,HO,2024,3354,COAL
PBGST-2024---922,PBGST,Purchase Bill Against GST (Stores),26100001,26/10/2024,SANSTAR LIMITED,MH/IND24/25735,25/10/2024,1120500,67230,67230,0,0,1254960,NILESH,HO,2024,3355,STORE
PBGST-2024---923,PBGST,Purchase Bill Against GST (Stores),26100002,26/10/2024,MARKO STEAMJET PRIVATE LIMITED,526,22/10/2024,50400,0,0,9072,0,59472,NILESH,HO,2024,3356,STORE
PBGR-2024--2419,PBGRL,Purchase Bill GST (RM Local),26100001,26/10/2024,GREENPACK INDUSTRIES - Creditors,2425115466,26/10/2024,82980,2074.5,2074.5,0,0,88000,RUSHIKESH,HO,2024,3357,RAW
PBGR-2024--2431,PBGRL,Purchase Bill GST (RM Local),26100002,26/10/2024,P J TRADING COMPANY,1092,25/10/2024,218107.5,5452.69,5452.69,0,0,229013,RUSHIKESH,HO,2024,3358,RAW
PBGR-2024--2441,PBGRL,Purchase Bill GST (RM Local),26100003,26/10/2024,AKASHDEEP TRADERS,GST/637/24-25,26/10/2024,668510,16712.75,16712.75,0,0,701936,RUSHIKESH,HO,2024,3359,RAW
PBGR-2024--2446,PBGRL,Purchase Bill GST (RM Local),26100004,26/10/2024,P J TRADING COMPANY,1098,26/10/2024,159300,3982.5,3982.5,0,0,167265,RUSHIKESH,HO,2024,3360,RAW
PBGR-2024--2447,PBGRL,Purchase Bill GST (RM Local),26100005,26/10/2024,SALIK ENTERPRISES,128,25/10/2024,112687.5,2817.19,2817.19,0,0,118322,RUSHIKESH,HO,2024,3361,RAW
PBGR-2024--2452,PBGRL,Purchase Bill GST (RM Local),26100006,26/10/2024,PAWAN PUTRA ENTERPRISES,24-25/268,26/10/2024,61200,1530,1530,0,0,64260,RUSHIKESH,HO,2024,3362,RAW
PBGR-2024--2460,PBGRL,Purchase Bill GST (RM Local),26100007,26/10/2024,PATEL ENTERPRISES,5520,26/10/2024,184701,4617.53,4617.53,0,0,193936,RUSHIKESH,HO,2024,3363,RAW
PBGR-2024--2463,PBGRL,Purchase Bill GST (RM Local),26100008,26/10/2024,Vijay Traders- CRS,WKP/2024-25/4009,26/10/2024,490448,12261.2,12261.2,0,0,514970,RUSHIKESH,HO,2024,3364,RAW
PBGR-2024--2468,PBGRL,Purchase Bill GST (RM Local),26100009,26/10/2024,PATEL ENTERPRISES,5521,26/10/2024,183736,4593.4,4593.4,0,0,192923,RUSHIKESH,HO,2024,3365,RAW
PBGR-2024--2470,PBGRL,Purchase Bill GST (RM Local),26100010,26/10/2024,S A ENTERPRISES,753,26/10/2024,54720,1368,1368,0,0,57456,RUSHIKESH,HO,2024,3366,RAW
PBGR-2024--2489,PBGRL,Purchase Bill GST (RM Local),26100011,26/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT3002/2425,24/10/2024,255390.47,6384.76,6384.76,0,0,284920,RUSHIKESH,HO,2024,3367,COAL
PBGR-2024--2490,PBGRL,Purchase Bill GST (RM Local),26100012,26/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT3008/2425,24/10/2024,293973.33,7349.33,7349.33,0,0,327964,RUSHIKESH,HO,2024,3368,COAL
PBGR-2024--2491,PBGRL,Purchase Bill GST (RM Local),26100013,26/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT3023/2425,24/10/2024,278186.66,6954.67,6954.67,0,0,310352,RUSHIKESH,HO,2024,3369,COAL
PBGR-2024--2495,PBGRL,Purchase Bill GST (RM Local),26100014,26/10/2024,P J TRADING COMPANY,1097,26/10/2024,201240,5031,5031,0,0,211302,RUSHIKESH,HO,2024,3370,RAW
PBGST-2024---921,PBGST,Purchase Bill Against GST (Stores),27100001,27/10/2024,PRAYAG TRADELINK,PT/264,25/10/2024,260000,0,0,46800,0,306800,NILESH,HO,2024,3371,STORE
PBGR-2024--2409,PBGRL,Purchase Bill GST (RM Local),27100001,27/10/2024,PATEL ENTERPRISES,5525,27/10/2024,224580,5614.5,5614.5,0,0,235809,RUSHIKESH,HO,2024,3372,RAW
PBGR-2024--2410,PBGRL,Purchase Bill GST (RM Local),27100002,27/10/2024,PATEL ENTERPRISES,5527,27/10/2024,174990,4374.75,4374.75,0,0,183740,RUSHIKESH,HO,2024,3373,RAW
PBGR-2024--2412,PBGRL,Purchase Bill GST (RM Local),27100003,27/10/2024,PATEL ENTERPRISES,5528,27/10/2024,165490,4137.25,4137.25,0,0,173765,RUSHIKESH,HO,2024,3374,RAW
PBGR-2024--2442,PBGRL,Purchase Bill GST (RM Local),27100004,27/10/2024,AKASHDEEP TRADERS,GST/639/24-25,27/10/2024,244080,6102,6102,0,0,256284,RUSHIKESH,HO,2024,3375,RAW
PBGR-2024--2480,PBGRL,Purchase Bill GST (RM Local),27100005,27/10/2024,WESTERN COAL FIELDS LTD,9270063096,25/10/2024,101059.55,2526.49,2526.49,0,0,120421,RUSHIKESH,HO,2024,3376,COAL
PBGR-2024--2481,PBGRL,Purchase Bill GST (RM Local),27100006,27/10/2024,WESTERN COAL FIELDS LTD,9280085847,25/10/2024,126056.83,3151.42,3151.42,0,0,146440,RUSHIKESH,HO,2024,3377,COAL
PBGR-2024--2482,PBGRL,Purchase Bill GST (RM Local),27100007,27/10/2024,WESTERN COAL FIELDS LTD,9280085980,26/10/2024,108831.45,2720.79,2720.79,0,0,126429,RUSHIKESH,HO,2024,3378,COAL
PBGR-2024--2492,PBGRL,Purchase Bill GST (RM Local),27100008,27/10/2024,MAHESHWARI FUEL CHEM PVT LTD (Coal),MFK/OCT3028/2425,24/10/2024,290316.19,7257.9,7257.9,0,0,323884,RUSHIKESH,HO,2024,3379,COAL
PBGR-2024--2494,PBGRL,Purchase Bill GST (RM Local),27100009,27/10/2024,P J TRADING COMPANY,1094,26/10/2024,117024,2925.6,2925.6,0,0,122875,RUSHIKESH,HO,2024,3380,RAW
PBGR-2024--2642,PBGRL,Purchase Bill GST (RM Local),27100010,27/10/2024,P J TRADING COMPANY,1106,27/10/2024,995865,24896.64,24896.64,0,0,1045658,RUSHIKESH,HO,2024,3381,RAW
PBGST-2024---917,PBGST,Purchase Bill Against GST (Stores),28100001,28/10/2024,GALAXY ENTERPRISES,1107,24/10/2024,9600,864,864,0,0,11328,NILESH,HO,2024,3382,STORE
PBGST-2024---932,PBGST,Purchase Bill Against GST (Stores),28100002,28/10/2024,SBR STEELS PRIVATE LIMITED,SBR/24-25/4458,28/10/2024,530,47.7,47.7,0,0,625,NILESH,HO,2024,3383,STORE
PBGST-2024---938,PBGST,Purchase Bill Against GST (Stores),28100003,28/10/2024,VORA ENGINEERING CO.PVT LTD,VECPL/0558/24-25,24/10/2024,35001,3150.09,3150.09,0,0,41301,NILESH,HO,2024,3384,STORE
PBGST-2024---967,PBGST,Purchase Bill Against GST (Stores),28100004,28/10/2024,ARISTO  AUTOMATION ,1318/24-25,24/10/2024,2000,0,0,360,0,2360,NILESH,HO,2024,3385,STORE
PBGR-2024--2399,PBGRL,Purchase Bill GST (RM Local),28100001,28/10/2024,Vijay Traders- CRS,WKP/2024-25/4060,28/10/2024,153824,3845.6,3845.6,0,0,161515,RUSHIKESH,HO,2024,3386,RAW
PBGR-2024--2400,PBGRL,Purchase Bill GST (RM Local),28100002,28/10/2024,Vijay Traders- CRS,WKP/2024-25/4065,28/10/2024,42570,1064.25,1064.25,0,0,44699,RUSHIKESH,HO,2024,3387,RAW
PBGR-2024--2401,PBGRL,Purchase Bill GST (RM Local),28100003,28/10/2024,Vijay Traders- CRS,WKP/2024-25/4074,28/10/2024,176377,4409.43,4409.43,0,0,185196,RUSHIKESH,HO,2024,3388,RAW
PBGR-2024--2402,PBGRL,Purchase Bill GST (RM Local),28100004,28/10/2024,Vijay Traders- CRS,WKP/2024-25/4075,28/10/2024,574287,14357.18,14357.18,0,0,603001,RUSHIKESH,HO,2024,3389,RAW
PBGR-2024--2405,PBGRL,Purchase Bill GST (RM Local),28100005,28/10/2024,PATEL ENTERPRISES,5533,28/10/2024,173280,4332,4332,0,0,181944,RUSHIKESH,HO,2024,3390,RAW
PBGR-2024--2404,PBGRL,Purchase Bill GST (RM Local),28100006,28/10/2024,Vijay Traders- CRS,WKP/2024-25/4073,28/10/2024,554494.5,13862.36,13862.36,0,0,582219,RUSHIKESH,HO,2024,3391,RAW
PBGR-2024--2406,PBGRL,Purchase Bill GST (RM Local),28100007,28/10/2024,PATEL ENTERPRISES,5530,28/10/2024,115975.2,2899.38,2899.38,0,0,121774,RUSHIKESH,HO,2024,3392,RAW
PBGR-2024--2411,PBGRL,Purchase Bill GST (RM Local),28100008,28/10/2024,PATEL ENTERPRISES,5529,28/10/2024,181830,4545.75,4545.75,0,0,190922,RUSHIKESH,HO,2024,3393,RAW
PBGR-2024--2422,PBGRL,Purchase Bill GST (RM Local),28100009,28/10/2024,GREENPACK INDUSTRIES - Creditors,2425115577,28/10/2024,77850,1946.25,1946.25,0,0,82560,RUSHIKESH,HO,2024,3394,RAW
PBGR-2024--2423,PBGRL,Purchase Bill GST (RM Local),28100010,28/10/2024,GREENPACK INDUSTRIES - Creditors,2425115571,28/10/2024,81180,2029.5,2029.5,0,0,86091,RUSHIKESH,HO,2024,3395,RAW
PBGR-2024--2428,PBGRL,Purchase Bill GST (RM Local),28100011,28/10/2024,P J TRADING COMPANY,1101,27/10/2024,177460,4436.5,4436.5,0,0,186333,RUSHIKESH,HO,2024,3396,RAW
PBGR-2024--2432,PBGRL,Purchase Bill GST (RM Local),28100012,28/10/2024,P J TRADING COMPANY,1114,28/10/2024,172710,4317.75,4317.75,0,0,181346,RUSHIKESH,HO,2024,3397,RAW
PBGR-2024--2435,PBGRL,Purchase Bill GST (RM Local),28100013,28/10/2024,P J TRADING COMPANY,1110,28/10/2024,181155,4528.88,4528.88,0,0,190213,RUSHIKESH,HO,2024,3398,RAW
PBGR-2024--2450,PBGRL,Purchase Bill GST (RM Local),28100014,28/10/2024,DELTA PACKAGING - CR,2113,28/10/2024,88200,2205,2205,0,0,93536,RUSHIKESH,HO,2024,3399,RAW
PBGR-2024--2472,PBGRL,Purchase Bill GST (RM Local),28100015,28/10/2024,S A ENTERPRISES,768,28/10/2024,45630,1140.75,1140.75,0,0,47912,RUSHIKESH,HO,2024,3400,RAW
